Year;Age;Female_Deaths;Male_Deaths;Total_Deaths;Female_Rate_Deaths;Male_Rate_Deaths;Total_Rate_Deaths;Female_Population;Male_Population;Total_Population
1995;2;77;91;168;0,000574;0,00065;0,000613;135771,71;141464,23;277235,94
1995;3;43;71;114;0,000316;0,0005;0,00041;137288,55;143379,62;280668,17
1995;4;62;64;126;0,000453;0,000448;0,00045;136139,99;142215,48;278355,47
1995;5;28;49;77;0,0002;0,000336;0,00027;141773,46;147552,1;289325,56
1995;6;36;35;71;0,000251;0,000234;0,000242;143853,92;149912,31;293766,23
1995;7;30;38;68;0,000208;0,000253;0,000231;144910,42;151429,19;296339,61
1995;8;26;41;67;0,000191;0,00029;0,000242;129040,54;133180,05;262220,59
1995;9;22;37;59;0,000175;0,000285;0,00023;122185,66;126223,16;248408,82
1995;10;27;27;54;0,000222;0,000214;0,000218;119832,18;124547,85;244380,03
1995;11;28;23;51;0,000235;0,000186;0,00021;120203,95;124456,86;244660,81
1995;12;25;32;57;0,000205;0,000254;0,00023;125367,78;128575,03;253942,81
1995;13;33;44;77;0,000257;0,000334;0,000296;127693,56;131221,26;258914,82
1995;14;37;73;110;0,000301;0,000576;0,000441;120717,28;125383,59;246100,87
1995;15;34;92;126;0,000283;0,000743;0,000517;118669,94;121859,78;240529,72
1995;16;37;79;116;0,000316;0,000659;0,000489;115517,5;117770,77;233288,27
1995;17;37;96;133;0,000321;0,000814;0,00057;115124,41;118631,27;233755,68
1995;18;40;124;164;0,000352;0,001067;0,000713;113514,42;115664,61;229179,03
1995;19;41;148;189;0,000354;0,001258;0,00081;118740,26;120929,43;239669,69
1995;20;55;156;211;0,000448;0,001247;0,000851;124127;127271,39;251398,39
1995;21;44;180;224;0,000354;0,001416;0,000891;124895,16;127614,71;252509,87
1995;22;53;217;270;0,000431;0,001754;0,001094;122379,24;121207,46;243586,7
1995;23;50;204;254;0,000404;0,001672;0,001033;121932,41;119740,75;241673,16
1995;24;44;188;232;0,000365;0,001582;0,000969;119572,08;118515,15;238087,23
1995;25;52;166;218;0,000437;0,001412;0,000922;120982,07;119589,08;240571,15
1995;26;53;202;255;0,000436;0,001691;0,001058;122380,5;119741,14;242121,64
1995;27;59;215;274;0,00048;0,001794;0,001129;123056,66;119424,48;242481,14
1995;28;66;229;295;0,000532;0,001912;0,00121;123454,18;118603,27;242057,45
1995;29;62;208;270;0,000498;0,00174;0,001106;126230,4;121029,59;247259,99
1995;30;71;219;290;0,000556;0,001788;0,001159;127453,38;122454,7;249908,08
1995;31;54;238;292;0,000431;0,001967;0,001185;124877,22;121283,25;246160,47
1995;32;88;216;304;0,000699;0,001774;0,001227;124691,42;119900,17;244591,59
1995;33;77;247;324;0,000624;0,00209;0,001341;122778,61;116986,94;239765,55
1995;34;93;238;331;0,00078;0,002085;0,001418;114872,02;110558,13;225430,15
1995;35;111;222;333;0,000946;0,001975;0,00145;120411,47;114903,82;235315,29
1995;36;105;230;335;0,000909;0,002068;0,001477;109555,87;106319,4;215875,27
1995;37;117;262;379;0,001112;0,002585;0,001835;102027,61;97943,18;199970,79
1995;38;125;250;375;0,001225;0,002571;0,001882;101163,11;95768,98;196932,09
1995;39;118;264;382;0,001185;0,002805;0,001972;97630,4;92063,6;189694
1995;40;114;268;382;0,00119;0,002965;0,002052;94598,27;89239,7;183837,97
1995;41;133;264;397;0,001436;0,003005;0,002199;91091,23;86711,84;177803,07
1995;42;134;301;435;0,001518;0,003579;0,002524;85187,53;81142,58;166330,11
1995;43;134;290;424;0,001616;0,003714;0,002634;81954,23;76413,43;158367,66
1995;44;174;296;470;0,002185;0,003902;0,003023;77785,85;75697,17;153483,02
1995;45;165;319;484;0,002017;0,004046;0,003012;85081,8;81264,09;166345,89
1995;46;173;354;527;0,002186;0,00471;0,003415;73984,31;69780,41;143764,72
1995;47;184;349;533;0,00258;0,005219;0,003857;69443,97;64717,49;134161,46
1995;48;209;393;602;0,0031;0,006264;0,004625;67459,43;62619,25;130078,68
1995;49;223;409;632;0,003303;0,006411;0,004813;67895,98;65180,27;133076,25
1995;50;223;444;667;0,003329;0,006951;0,005097;66519,15;63025,93;129545,08
1995;51;220;398;618;0,003387;0,006476;0,004889;63945,7;60438,08;124383,78
1995;52;257;472;729;0,004114;0,008076;0,006029;61361,66;56885,33;118246,99
1995;53;262;479;741;0,004315;0,008641;0,00638;60335,61;54459,28;114794,89
1995;54;312;497;809;0,00542;0,009324;0,007297;55081,18;52661,65;107742,83
1995;55;325;524;849;0,00572;0,009781;0,007691;59004,16;55098,77;114102,93
1995;56;321;544;865;0,005861;0,010805;0,008229;50992,92;46220,19;97213,11
1995;57;326;541;867;0,006457;0,011948;0,009053;50243,64;44693,96;94937,6
1995;58;336;587;923;0,006768;0,013362;0,009864;49191,25;43293,97;92485,22
1995;59;352;605;957;0,00738;0,014195;0,010596;45909,98;41850,68;87760,66
1995;60;418;667;1085;0,009285;0,016375;0,012653;44492,96;40185,24;84678,2
1995;61;408;705;1113;0,009288;0,017946;0,013375;43715,35;38883,91;82599,26
1995;62;449;714;1163;0,010252;0,018797;0,014221;44542,41;37984,48;82526,89
1995;63;501;822;1323;0,011107;0,021865;0,015997;46467,05;38003,72;84470,77
1995;64;615;886;1501;0,013926;0,023516;0,018341;42679,91;38076,04;80755,95
1995;65;576;928;1504;0,01281;0,02379;0,01791;47784,28;40671,78;88456,06
1995;66;628;1021;1649;0,014039;0,02717;0,020034;42344,1;35358,07;77702,17
1995;67;681;1049;1730;0,016566;0,030386;0,022874;40507,67;34614,01;75121,68
1995;68;658;891;1549;0,016975;0,027234;0,02167;37826,79;31944,79;69771,58
1995;69;650;962;1612;0,018816;0,033613;0,02552;32212,5;26438,84;58651,34
1995;70;685;1034;1719;0,022126;0,040761;0,030519;30402,6;25231,38;55633,98
1995;71;724;961;1685;0,025158;0,041424;0,032418;27937,78;22117,08;50054,86
1995;72;786;979;1765;0,029656;0,047221;0,037366;25671,35;20057,72;45729,07
1995;73;776;934;1710;0,030198;0,04782;0,037808;26430,57;19796,63;46227,2
1995;74;872;1123;1995;0,035898;0,060821;0,046661;22971,54;18065,88;41037,42
1995;75;798;998;1796;0,033793;0,056298;0,043443;25011,53;18383,35;43394,88
1995;76;886;965;1851;0,03912;0,05973;0,047701;21227,01;14983,86;36210,87
1995;77;906;920;1826;0,044177;0,065104;0,052714;20652,87;14175,59;34828,46
1995;78;1013;1018;2031;0,051373;0,076507;0,0615;19679,74;13317,45;32997,19
1995;79;1029;1027;2056;0,056381;0,084623;0,067661;17815,33;11911,47;29726,8
1995;80;999;1044;2043;0,056628;0,095716;0,071562;17560,88;10915,43;28476,31
1995;81;1091;973;2064;0,066012;0,098281;0,0781;16536,26;9892,28;26428,54
1995;82;1113;930;2043;0,074246;0,107279;0,08635;14557,88;8402,22;22960,1
1995;83;1001;892;1893;0,076134;0,120021;0,091983;12790,11;7366,07;20156,18
1995;84;1030;808;1838;0,089598;0,126419;0,102755;11213,24;6268,17;17481,41
1995;85;999;757;1756;0,100801;0,142347;0,115309;9621,52;5146,94;14768,46
1995;86;898;659;1557;0,106676;0,151831;0,122038;8160;4237,16;12397,16
1995;87;871;591;1462;0,122699;0,166715;0,137359;6922,06;3476,1;10398,16
1995;88;810;510;1320;0,13477;0,180464;0,149384;5932,24;2721,02;8653,26
1995;89;737;391;1128;0,147987;0,179201;0,157496;4799,75;2090,89;6890,64
1995;90;632;334;966;0,160828;0,199209;0,172306;3743,92;1623,96;5367,88
1995;91;545;308;853;0,176937;0,242175;0,196002;3000,09;1237,42;4237,51
1995;92;501;200;701;0,206841;0,206776;0,206822;2363,12;947,66;3310,78
1995;93;379;201;580;0,203778;0,276116;0,224126;1792,57;706,88;2499,45
1995;94;315;147;462;0,225238;0,279727;0,240121;1348,5;516,01;1864,51
1995;95;230;121;351;0,228445;0,329429;0,255439;935,79;351,59;1287,38
1995;96;156;67;223;0,226396;0,288499;0,242051;631,65;204,3;835,95
1995;97;140;42;182;0,292925;0,299462;0,294408;469,97;129,31;599,28
1995;98;116;25;141;0,346065;0,270475;0,329727;326,33;88,16;414,49
1995;99;63;28;91;0,283085;0,452464;0,319936;206,31;61,7;268,01
1995;100;52;13;65;0,375086;0,347842;0,369301;127,88;33,04;160,92
1995;101;33;3;36;0,404115;0,124104;0,340157;76,26;22,66;98,92
1995;102;18;7;25;0,342618;0,412574;0,359695;53,2;16,23;69,43
1995;103;16;5;21;0,450577;0,500751;0,461589;34,29;9,45;43,74
1995;104;5;1;6;0,225785;0,137049;0,203793;19,91;7,89;27,8
1995;105;5;2;7;0,324675;0,340329;0,328999;15,75;5,34;21,09
1995;106;6;1;7;0,612662;0,319829;0,541796;9,21;2,33;11,54
1995;107;1;1;2;0,175336;0,686499;0,27933;5,46;1,55;7,01
1995;108;0;0;0;0;0;0;3,92;1,45;5,37
1995;109;2;0;2;0,834492;0;0,598504;1,91;0,44;2,35
1995;110;1;1;2;0,288323;0,577478;0,384615;3,45;1,99;5,44
1996;0;1368;1727;3095;0,010705;0,012914;0,011835;128693,91;134359,46;263053,37
1996;1;111;153;264;0,000849;0,001123;0,000989;132130,26;137479,6;269609,86
1996;2;43;71;114;0,000326;0,000516;0,000423;132711,28;138765,64;271476,92
1996;3;46;61;107;0,000343;0,000436;0,000391;135809,31;141375,82;277185,13
1996;4;36;45;81;0,000264;0,000317;0,000291;137526,03;143520,97;281047
1996;5;33;45;78;0,00024;0,000314;0,000278;136988,63;143067,04;280055,67
1996;6;29;43;72;0,000207;0,000294;0,000251;141928,26;147653,88;289582,14
1996;7;26;39;65;0,000182;0,000262;0,000222;142994,32;148970,22;291964,54
1996;8;26;41;67;0,000182;0,000275;0,00023;143646,89;149957,49;293604,38
1996;9;23;38;61;0,000169;0,00027;0,00022;129904,79;133850,16;263754,95
1996;10;26;41;67;0,000206;0,000314;0,000261;122238,74;126475,75;248714,49
1996;11;22;33;55;0,000181;0,000261;0,000222;119906,91;124886,15;244793,06
1996;12;27;37;64;0,000227;0,000298;0,000263;120387,26;124926,06;245313,32
1996;13;25;56;81;0,000205;0,000444;0,000326;125293,77;128399,1;253692,87
1996;14;33;73;106;0,000258;0,000557;0,000409;127446,76;130686,85;258133,61
1996;15;24;74;98;0,000196;0,000586;0,000393;120613,42;125156,93;245770,35
1996;16;35;93;128;0,000292;0,000752;0,000525;118623,51;121814,2;240437,71
1996;17;43;105;148;0,000367;0,000877;0,000625;115461,29;117547,59;233008,88
1996;18;56;120;176;0,000487;0,001022;0,000758;114666,29;117793,83;232460,12
1996;19;37;147;184;0,000326;0,001272;0,000804;113548,61;115180,81;228729,42
1996;20;40;168;208;0,000345;0,001433;0,000892;118877,53;120464,06;239341,59
1996;21;45;200;245;0,000366;0,001605;0,00099;124141,62;126810,08;250951,7
1996;22;45;216;261;0,000362;0,001707;0,00104;124614,64;126995,37;251610,01
1996;23;59;210;269;0,00048;0,001702;0,001092;122503,49;121252,81;243756,3
1996;24;40;201;241;0,000323;0,001645;0,000979;122118,19;119950,99;242069,18
1996;25;42;180;222;0,000349;0,001516;0,000928;119320,38;118104,43;237424,81
1996;26;47;216;263;0,000395;0,00184;0,001113;121169,87;119603,54;240773,41
1996;27;62;186;248;0,00051;0,001558;0,001029;122131,32;119621,97;241753,29
1996;28;59;190;249;0,000481;0,001589;0,001028;122635,01;119010,76;241645,77
1996;29;66;205;271;0,000533;0,001715;0,001114;123361,14;118505,76;241866,9
1996;30;68;274;342;0,000545;0,002291;0,0014;126475,47;121224,28;247699,75
1996;31;74;217;291;0,000579;0,00177;0,001162;127723,15;122538,82;250261,97
1996;32;84;228;312;0,000669;0,001881;0,001264;125160,81;121626,84;246787,65
1996;33;98;212;310;0,000777;0,001738;0,001249;124703,99;119982,46;244686,45
1996;34;110;246;356;0,000891;0,002082;0,001474;122730,46;116795,83;239526,29
1996;35;80;254;334;0,00067;0,002224;0,00143;115065,9;110855,79;225921,69
1996;36;85;242;327;0,000722;0,002142;0,001417;121111,75;115717,53;236829,28
1996;37;101;236;337;0,000872;0,002119;0,001483;109423,96;105869,75;215293,71
1996;38;134;277;411;0,001279;0,002747;0,001999;101413,33;97366,35;198779,68
1996;39;123;254;377;0,001212;0,002624;0,001901;100789,24;95455,58;196244,82
1996;40;129;254;383;0,0013;0,002706;0,001983;97326,81;91855,38;189182,19
1996;41;120;258;378;0,001256;0,002857;0,002034;94455,77;89251,72;183707,49
1996;42;126;311;437;0,001364;0,003544;0,002426;90730,71;86496,49;177227,2
1996;43;147;285;432;0,001671;0,003399;0,002515;84940,49;80852,53;165793,02
1996;44;145;300;445;0,001753;0,003853;0,002771;81801,32;76251,02;158052,34
1996;45;159;324;483;0,002;0,004276;0,00311;77711,45;75692,04;153403,49
1996;46;174;327;501;0,00213;0,004152;0,003123;84879,47;81118,61;165998,08
1996;47;194;345;539;0,002456;0,004597;0,003499;73900,44;69705,59;143606,03
1996;48;191;403;594;0,002679;0,006027;0,004299;69469,01;64803,54;134272,55
1996;49;225;395;620;0,003345;0,006304;0,004772;67136,35;62406,45;129542,8
1996;50;224;413;637;0,003337;0,006508;0,004878;67441,12;64722,71;132163,83
1996;51;265;486;751;0,003987;0,007671;0,005785;65972,77;62469,65;128442,42
1996;52;264;449;713;0,004095;0,007369;0,005685;63562,19;59996,38;123558,57
1996;53;286;479;765;0,004604;0,008264;0,006371;61088,02;56397,64;117485,66
1996;54;289;532;821;0,004784;0,009688;0,007119;60036,21;53939,39;113975,6
1996;55;293;530;823;0,005124;0,010055;0,00749;54618,82;52038,4;106657,22
1996;56;342;586;928;0,006069;0,011074;0,008493;58546,68;54466,2;113012,88
1996;57;313;537;850;0,005753;0,010775;0,008154;50726,16;45862,06;96588,22
1996;58;284;565;849;0,005647;0,012547;0,008907;50097,34;44563,07;94660,41
1996;59;350;592;942;0,007039;0,013485;0,010061;49481,41;43383;92864,41
1996;60;417;612;1029;0,008753;0,014443;0,011432;45541,34;41276,53;86817,87
1996;61;402;665;1067;0,009004;0,016545;0,012577;44141,02;39682,73;83823,75
1996;62;401;734;1135;0,009234;0,019027;0,013841;43046,11;37983,6;81029,71
1996;63;478;811;1289;0,011102;0,021858;0,016081;43741,88;37183,01;80924,89
1996;64;495;830;1325;0,011176;0,022549;0,016338;45649,23;37285,29;82934,52
1996;65;600;967;1567;0,013796;0,026184;0,019485;42146,65;37347,68;79494,33
1996;66;648;998;1646;0,01461;0,026148;0,019947;47121,17;39797,46;86918,63
1996;67;662;996;1658;0,015027;0,027166;0,020541;41703,12;34424,94;76128,06
1996;68;693;1032;1725;0,017167;0,030807;0,023353;39692,42;33477,25;73169,67
1996;69;692;983;1675;0,018274;0,031152;0,024127;36875,5;30795,66;67671,16
1996;70;699;963;1662;0,020741;0,034949;0,027133;31514,08;25500,23;57014,31
1996;71;739;1062;1801;0,024478;0,043502;0,032984;29616,12;24277,26;53893,38
1996;72;759;1049;1808;0,02705;0,046966;0,035876;27331,28;21401,92;48733,2
1996;73;768;991;1759;0,029718;0,049666;0,03841;24964,17;19264,75;44228,92
1996;74;780;997;1777;0,03128;0,053464;0,040772;25608,03;18859,7;44467,73
1996;75;842;1097;1939;0,035817;0,062725;0,047295;22216,02;17070,14;39286,16
1996;76;876;980;1856;0,0385;0,058643;0,04703;24071,13;17328,14;41399,27
1996;77;893;943;1836;0,041102;0,062075;0,049732;20366,34;14089,65;34455,99
1996;78;978;1047;2025;0,049877;0,079223;0,061693;19752,72;13291,43;33044,15
1996;79;1022;1083;2105;0,054512;0,087807;0,067724;18680,46;12353,9;31034,36
1996;80;1064;954;2018;0,059177;0,085593;0,069286;17722,28;10898,84;28621,12
1996;81;1073;991;2064;0,064664;0,099867;0,077838;16524,14;9909,98;26434,12
1996;82;1070;941;2011;0,069314;0,105279;0,082502;15419,16;8931,23;24350,39
1996;83;1119;897;2016;0,080456;0,115704;0,093072;13502,59;7497,68;21000,27
1996;84;1107;804;1911;0,091597;0,122144;0,102368;11776,97;6511,13;18288,1
1996;85;1099;801;1900;0,105299;0,143154;0,118511;10197,23;5485,09;15682,32
1996;86;917;699;1616;0,102632;0,152221;0,119466;8674,39;4440,99;13115,38
1996;87;913;574;1487;0,121472;0,154754;0,132469;7270,26;3609,47;10879,73
1996;88;845;512;1357;0,135442;0,170757;0,146905;6086,48;2928,94;9015,42
1996;89;799;426;1225;0,153213;0,1799;0,161547;5158,99;2271,27;7430,26
1996;90;691;344;1035;0,162112;0,190397;0,170532;4110,85;1726,18;5837,03
1996;91;563;290;853;0,169435;0,213554;0,182234;3156,37;1303,32;4459,69
1996;92;495;240;735;0,193767;0,236899;0,206015;2477,57;984,93;3462,5
1996;93;419;163;582;0,212215;0,212632;0,212332;1924,44;747,15;2671,59
1996;94;318;164;482;0,211606;0,293174;0,233733;1446,27;533,64;1979,91
1996;95;284;111;395;0,255694;0,285218;0,263355;1074,66;380,9;1455,56
1996;96;196;73;269;0,247557;0,265376;0,252151;744,32;259;1003,32
1996;97;140;55;195;0,263314;0,317103;0,276545;483,98;150,46;634,44
1996;98;113;31;144;0,321916;0,302616;0,317556;342,47;96,26;438,73
1996;99;71;20;91;0,289664;0,300805;0,292041;237,92;61,58;299,5
1996;100;47;16;63;0,286848;0,37619;0,30526;147,97;41,24;189,21
1996;101;29;12;41;0,293428;0,448962;0,326537;86,16;25,58;111,74
1996;102;22;8;30;0,389656;0,477232;0,409705;51,38;17,45;68,83
1996;103;11;3;14;0,305895;0,264706;0,296025;36,29;10,34;46,63
1996;104;8;2;10;0,311466;0,273349;0,303015;24,24;6,67;30,91
1996;105;3;2;5;0,176783;0,360902;0,222107;14,91;6,34;21,25
1996;106;8;0;8;0,815079;0;0,552295;10,21;3,89;14,1
1996;107;2;0;2;0,349854;0;0,240192;5,92;1,33;7,25
1996;108;2;0;2;0,445765;0;0,350467;5;1,11;6,11
1996;109;1;1;2;0,312663;0,983607;0,474496;2,83;1,45;4,28
1996;110;0;0;0;0;0;0;3,46;1,44;4,9
1997;0;1212;1520;2732;0,009528;0,011381;0,010477;127588,33;133761,52;261349,85
1997;1;58;70;128;0,000456;0,000528;0,000493;128348,86;133800,21;262149,07
1997;2;88;96;184;0,000674;0,000707;0,000691;131880,17;137163,62;269043,79
1997;3;65;69;134;0,000493;0,000502;0,000498;132639,08;138601,19;271240,27
1997;4;42;41;83;0,000313;0,000293;0,000303;135865,12;141315,25;277180,37
1997;5;42;68;110;0,000308;0,000478;0,000395;137782,54;143684,84;281467,38
1997;6;27;43;70;0,000196;0,000299;0,000248;137849,98;143930,54;281780,52
1997;7;22;55;77;0,000156;0,000375;0,000268;142087,86;147756,37;289844,23
1997;8;31;44;75;0,000217;0,000296;0,000257;142141,59;148024,64;290166,23
1997;9;33;39;72;0,000233;0,000264;0,000249;142386,8;148485,99;290872,79
1997;10;40;43;83;0,000295;0,000306;0,0003;130768,74;134520,03;265288,77
1997;11;34;45;79;0,000268;0,000344;0,000306;122292,08;126722,92;249015
1997;12;32;36;68;0,000263;0,000285;0,000274;119984,62;125214,22;245198,84
1997;13;22;36;58;0,000184;0,00029;0,000238;120571,06;125376,45;245947,51
1997;14;33;50;83;0,00027;0,000396;0,000334;125219,76;128196,26;253416,02
1997;15;40;62;102;0,000313;0,000474;0,000394;127206,73;130138,58;257345,31
1997;16;42;71;113;0,000343;0,000563;0,000455;120515,29;124928,62;245443,91
1997;17;45;95;140;0,000376;0,000769;0,000575;118573,54;121754,89;240328,43
1997;18;53;97;150;0,000453;0,000811;0,000634;115392,45;117299,52;232691,97
1997;19;37;127;164;0,000323;0,001087;0,000708;114200,38;116933,13;231133,51
1997;20;42;170;212;0,000371;0,00148;0,000929;113584,5;114671,94;228256,44
1997;21;45;152;197;0,000388;0,001303;0,000847;119020,64;119969,38;238990,02
1997;22;40;180;220;0,000325;0,00145;0,000891;124160,67;126308,8;250469,47
1997;23;57;195;252;0,000459;0,001548;0,001007;124330,54;126362,47;250693,01
1997;24;53;212;265;0,000431;0,001722;0,001077;122630,04;121303,07;243933,11
1997;25;42;199;241;0,000338;0,001627;0,000978;122309,75;120166,07;242475,82
1997;26;45;183;228;0,000374;0,001543;0,000954;119072,28;117671,79;236744,07
1997;27;56;189;245;0,000471;0,001613;0,001038;121355,49;119602,88;240958,37
1997;28;56;216;272;0,000461;0,00181;0,001129;121877,74;119523,47;241401,21
1997;29;67;220;287;0,000548;0,001844;0,001188;122213,36;118621,6;240834,96
1997;30;63;204;267;0,00051;0,001711;0,0011;123264,99;118386,28;241651,27
1997;31;72;241;313;0,000577;0,002014;0,001281;126716,09;121387,4;248103,49
1997;32;77;259;336;0,000601;0,00211;0,001339;127975,96;122629,13;250605,09
1997;33;79;266;345;0,000628;0,002191;0,001395;125424,7;121977,29;247401,99
1997;34;95;246;341;0,000753;0,002013;0,001373;124694,56;120067,18;244761,74
1997;35;108;228;336;0,000875;0,001931;0,001391;122673,56;116599,13;239272,69
1997;36;89;265;354;0,000745;0,00232;0,001515;115279,22;111133,11;226412,33
1997;37;105;263;368;0,000888;0,002317;0,001588;121826,6;116518,55;238345,15
1997;38;113;256;369;0,000974;0,002295;0,001621;109285,22;105409,47;214694,69
1997;39;103;254;357;0,000986;0,002532;0,001744;100791,86;96780,15;197572,01
1997;40;116;276;392;0,001148;0,002865;0,001986;100410,54;95146,85;195557,39
1997;41;137;284;421;0,001385;0,003035;0,002187;97014,86;91655,82;188670,68
1997;42;140;303;443;0,001469;0,00336;0,002388;94314,04;89244,62;183558,66
1997;43;140;310;450;0,00152;0,003538;0,002504;90366,7;86266,41;176633,11
1997;44;158;327;485;0,001803;0,003913;0,002833;84681,64;80564,96;165246,6
1997;45;160;304;464;0,00194;0,003916;0,002898;81650,9;76070,37;157721,27
1997;46;158;315;473;0,00199;0,004162;0,00305;77639,64;75668,25;153307,89
1997;47;163;348;511;0,001999;0,004423;0,00319;84661,98;80973,77;165635,75
1997;48;206;340;546;0,002613;0,004538;0,003551;73802,73;69607,75;143410,48
1997;49;220;387;607;0,003088;0,005788;0,004395;69482,27;64861,99;134344,26
1997;50;229;420;649;0,003413;0,006712;0,005005;66805,46;62190,55;128996,01
1997;51;255;427;682;0,003822;0,006767;0,005254;66963,8;64241,78;131205,58
1997;52;248;460;708;0,003761;0,007323;0,005499;65383,32;61866,85;127250,17
1997;53;287;477;764;0,004487;0,007898;0,006143;63142,46;59526,15;122668,61
